D:\Data\zcb\2012-12-29-Au2.b\005SMPL.d
强度 vs 时间,计数
72.876,0.00
72.880,0.00
72.883,1.00
72.887,0.00
72.890,0.00
72.894,0.00
72.897,0.00
72.901,0.00
72.904,1.00
72.908,0.00
72.911,0.00
72.915,102.12
72.918,0.00
72.922,0.00
72.925,0.00
72.929,0.00
72.932,0.00
72.936,161.29
72.938,0.00
72.943,0.00
72.946,0.00
72.950,0.00
72.954,0.00
72.957,0.00
72.961,0.00
72.964,0.00
72.968,0.00
72.971,0.00
72.975,0.00
72.978,0.00
72.982,0.00
72.985,0.00
72.989,0.00
72.992,0.00
72.996,0.00
72.999,0.00
73.002,0.00
73.006,0.00
73.010,0.00
73.013,0.00
73.017,0.00
73.020,0.00
73.024,0.00
73.027,0.00
73.031,0.00
73.034,0.00
73.038,0.00
73.041,0.00
73.045,0.00
73.048,0.00
73.052,0.00
73.055,0.00
73.059,0.00
73.062,0.00
73.066,0.00
73.069,0.00
73.073,0.00
73.076,0.00
73.080,0.00
73.083,0.00
73.087,0.00
73.090,0.00
73.094,2.00
73.097,11.00
73.101,0.00
73.104,0.00
73.108,0.00
73.111,0.00
73.115,0.00
73.118,0.00
73.122,0.00
73.125,0.00
73.129,0.00
73.132,0.00
73.136,0.00
73.139,0.00
73.143,0.00
73.146,0.00
73.150,0.00
73.153,0.00
73.157,0.00
73.160,0.00
73.164,0.00
73.167,0.00
73.171,0.00
73.174,0.00
73.178,0.00
73.181,0.00
73.185,0.00
73.188,0.00
73.192,0.00
73.194,0.00
73.199,0.00
73.202,0.00
73.206,0.00
73.209,0.00
73.213,0.00
73.216,0.00
73.220,0.00
73.223,0.00
73.227,0.00
73.230,0.00
73.234,0.00
73.237,0.00
73.241,0.00
73.244,0.00
73.248,0.00
73.251,0.00
73.255,0.00
73.258,0.00
73.262,0.00
73.265,0.00
73.269,0.00
73.272,0.00
73.276,0.00
73.279,0.00
73.283,0.00
73.286,0.00
73.290,0.00
73.293,0.00
73.297,0.00
73.300,0.00
73.304,0.00
73.307,0.00
73.311,124.17
73.314,0.00
73.318,0.00
73.321,3.00
73.325,0.00
73.328,0.00
73.332,0.00
73.335,0.00
73.339,0.00
73.342,0.00
73.346,0.00
73.349,0.00
73.353,0.00
73.356,0.00
73.360,0.00
73.363,0.00
73.367,0.00
73.370,0.00
73.374,0.00
73.377,0.00
73.381,1.00
73.384,0.00
73.388,0.00
73.391,0.00
73.395,0.00
73.398,0.00
73.402,0.00
73.405,0.00
73.409,0.00
73.412,0.00
73.416,0.00
73.419,0.00
73.423,0.00
73.426,0.00
73.430,0.00
73.433,0.00
73.437,0.00
73.440,0.00
73.444,0.00
73.447,0.00
73.450,0.00
73.454,0.00
73.458,0.00
73.461,0.00
73.465,0.00
73.468,0.00
73.472,0.00
73.475,0.00
73.479,0.00
73.482,0.00
73.486,0.00
73.489,0.00
73.493,0.00
73.496,0.00
73.500,0.00
73.503,0.00
73.507,0.00
73.510,0.00
73.514,0.00
73.517,0.00
73.521,0.00
73.524,0.00
73.528,0.00
73.532,0.00
73.535,0.00
73.539,0.00
73.542,0.00
73.546,0.00
73.549,0.00
73.553,0.00
73.556,0.00
73.560,0.00
73.563,0.00
73.567,0.00
73.570,0.00
73.574,0.00
73.577,0.00
73.581,0.00
73.584,0.00
73.588,0.00
73.591,0.00
73.595,0.00
73.598,0.00
73.602,1.00
73.605,0.00
73.609,0.00
73.612,0.00
73.616,0.00
73.619,0.00
73.623,0.00
73.626,0.00
73.630,0.00
73.633,0.00
73.637,0.00
73.640,0.00
73.644,0.00
73.647,0.00
73.651,0.00
73.654,0.00
73.658,0.00
73.661,0.00
73.665,0.00
73.668,0.00
73.672,0.00
73.675,0.00
73.679,0.00
73.682,0.00
73.686,0.00
73.689,18.00
73.693,22.01
73.696,0.00
73.700,0.00
73.703,0.00
73.706,0.00
73.710,1.00
73.714,0.00
73.717,0.00
73.721,0.00
73.724,0.00
73.728,0.00
73.731,0.00
73.735,0.00
73.738,0.00
73.742,0.00
73.745,0.00
73.749,0.00
73.752,0.00
73.756,0.00
73.759,0.00
73.763,121.16
73.766,8.00
73.770,0.00
73.773,0.00
73.777,0.00
73.780,0.00
73.784,0.00
73.787,97.11
73.791,0.00
73.794,0.00
73.798,0.00
73.801,0.00
73.805,0.00
73.808,0.00
73.812,0.00
73.815,0.00
73.819,0.00
73.822,0.00
73.826,0.00
73.829,0.00
73.833,0.00
73.836,0.00
73.840,0.00
73.843,0.00
73.847,0.00
73.850,0.00
73.854,0.00
73.857,0.00
73.861,176.35
73.864,0.00
73.868,0.00
73.871,0.00
73.875,0.00
73.878,0.00
73.882,0.00
73.885,0.00
73.889,0.00
73.892,0.00
73.896,0.00
73.898,0.00
73.903,0.00
73.906,0.00
73.910,2.00
73.913,0.00
73.917,0.00
73.920,0.00
73.924,0.00
73.927,0.00
73.931,0.00
73.934,0.00
73.938,0.00
73.941,0.00
73.945,0.00
73.948,0.00
73.952,0.00
73.955,0.00
73.959,0.00
73.962,0.00
73.966,0.00
73.969,0.00
73.973,0.00
73.976,0.00
73.980,0.00
73.983,0.00
73.987,0.00
73.990,0.00
73.994,0.00
73.997,0.00
74.001,0.00
74.004,0.00
74.008,0.00
74.011,0.00
74.015,0.00
74.018,0.00
74.022,0.00
74.025,0.00
74.029,0.00
74.032,0.00
74.036,0.00
74.039,0.00
74.043,0.00
74.046,0.00
74.050,0.00
74.053,0.00
74.057,0.00
74.060,0.00
74.064,0.00
74.067,0.00
74.071,0.00
74.074,0.00
74.078,0.00
74.081,0.00
74.085,0.00
74.088,0.00
74.092,0.00
74.095,0.00
74.099,0.00
74.102,0.00
74.106,0.00
74.109,0.00
74.113,1.00
74.117,0.00
74.120,0.00
74.124,2.00
74.127,36.01
74.131,0.00
74.134,0.00
74.138,0.00
74.141,0.00
74.145,39.02
74.148,3.00
74.152,0.00
74.154,0.00
74.159,0.00
74.162,0.00
74.166,0.00
74.169,0.00
74.173,0.00
74.176,0.00
74.180,0.00
74.183,0.00
74.187,0.00
74.190,0.00
74.194,0.00
74.197,0.00
74.201,0.00
74.204,0.00
74.208,0.00
74.211,0.00
74.215,0.00
74.218,0.00
74.222,0.00
74.225,0.00
74.229,0.00
74.232,0.00
74.236,0.00
74.239,0.00
74.243,0.00
74.246,0.00
74.250,0.00
74.253,0.00
74.257,0.00
74.260,0.00
74.264,0.00
74.267,0.00
74.271,0.00
74.274,0.00
74.278,0.00
74.281,0.00
74.285,0.00
74.288,0.00
74.292,0.00
74.295,0.00
74.299,0.00
74.302,0.00
74.306,0.00
74.309,0.00
74.313,0.00
74.316,0.00
74.320,0.00
74.323,0.00
74.327,0.00
74.330,0.00
74.334,0.00
74.337,0.00
74.341,0.00
74.344,0.00
74.348,91.09
74.351,0.00
74.355,0.00
74.358,0.00
74.362,0.00
74.365,0.00
74.369,0.00
74.372,0.00
74.376,1.00
74.379,0.00
74.383,0.00
74.386,0.00
74.390,0.00
74.393,0.00
74.397,0.00
74.400,0.00
74.404,0.00
74.407,0.00
74.410,0.00
74.414,0.00
74.418,0.00
74.421,0.00
74.425,0.00
74.428,0.00
74.432,0.00
74.435,0.00
74.439,0.00
74.442,0.00
74.446,0.00
74.449,1.00
74.453,0.00
74.456,0.00
74.460,0.00
74.463,0.00
74.467,0.00
74.470,0.00
74.474,0.00
74.477,0.00
74.481,0.00
74.484,0.00
74.488,0.00
74.491,0.00
74.495,0.00
74.498,0.00
74.502,0.00
74.505,0.00
74.509,0.00
74.512,0.00
74.516,0.00
74.519,0.00
74.523,0.00
74.526,0.00
74.530,0.00
74.533,0.00
74.537,0.00
74.540,0.00
74.544,0.00
74.547,0.00
74.551,0.00
74.554,0.00
74.558,0.00
74.561,0.00
74.565,0.00
74.568,0.00
74.572,0.00
74.575,0.00
74.579,0.00
74.582,0.00
74.586,0.00
74.589,0.00
74.593,0.00
74.596,0.00
74.600,0.00
74.602,0.00
74.607,0.00
74.610,0.00
74.614,0.00
74.617,0.00
74.621,0.00
74.624,0.00
74.628,0.00
74.631,0.00
74.635,0.00
74.638,0.00
74.642,0.00
74.645,0.00
74.649,0.00
74.652,0.00
74.656,0.00
74.659,0.00
74.663,0.00
74.666,0.00
74.670,0.00
74.673,1.00
74.677,0.00
74.680,0.00
74.684,0.00
74.687,0.00
74.691,1.00
74.694,0.00
74.698,0.00
74.702,0.00
74.705,0.00
74.709,0.00
74.712,0.00
74.716,0.00
74.719,0.00
74.723,0.00
74.726,0.00
74.730,0.00
74.733,0.00
74.737,0.00
74.740,0.00
74.744,0.00
74.747,0.00
74.751,0.00
74.754,154.27
74.758,0.00
74.761,0.00
74.765,0.00
74.768,0.00
74.772,0.00
74.775,0.00
74.779,0.00
74.782,0.00
74.786,0.00
74.789,0.00
74.793,0.00
74.796,0.00
74.800,0.00
74.803,0.00
74.807,0.00
74.810,0.00
74.814,0.00
74.817,0.00
74.821,0.00
74.824,0.00
74.828,0.00
74.831,0.00
74.835,0.00
74.838,0.00
74.842,0.00
74.845,0.00
74.849,1.00
74.852,0.00
74.856,0.00
74.858,0.00
74.863,0.00
74.866,0.00
74.870,0.00
74.873,0.00
74.877,0.00
74.880,0.00
74.884,0.00
74.887,0.00
74.891,0.00
74.894,0.00
74.898,0.00
74.901,0.00
74.905,0.00
74.908,0.00
74.912,0.00
74.915,0.00
74.919,0.00
74.922,0.00
74.926,0.00
74.929,0.00
74.933,0.00
74.936,0.00
74.940,0.00
74.943,0.00
74.947,0.00
74.950,0.00
74.954,0.00
74.957,0.00
74.961,185.38
74.964,0.00
74.968,0.00
74.971,0.00
74.975,0.00
74.978,0.00
74.982,0.00
74.985,0.00
74.989,0.00
74.992,0.00
74.996,0.00
74.999,0.00
75.003,0.00
75.006,0.00
75.010,0.00
75.013,0.00
75.017,0.00
75.020,0.00
75.024,0.00
75.027,0.00
75.031,0.00
75.034,0.00
75.038,98.11
75.041,3.00
75.045,2.00
75.048,0.00
75.052,0.00
75.055,0.00
75.059,0.00
75.062,0.00
75.066,0.00
75.069,0.00
75.073,1.00
75.076,0.00
75.080,0.00
75.083,2.00
75.087,0.00
75.090,0.00
75.094,0.00
75.097,0.00
75.101,0.00
75.104,0.00
75.108,0.00
75.111,0.00
75.114,0.00
75.118,0.00
75.122,0.00
75.125,0.00
75.129,138.21
75.132,11.00
75.136,1.00
75.139,1.00
75.143,0.00
75.146,0.00
75.150,0.00
75.153,0.00
75.157,0.00
75.160,0.00
75.164,0.00
75.167,0.00
75.171,0.00
75.174,0.00
75.178,0.00
75.181,0.00
75.185,0.00
75.188,0.00
75.192,0.00
75.195,0.00
75.199,0.00
75.202,0.00
75.206,0.00
75.209,0.00
75.213,0.00
75.216,0.00
75.220,0.00
75.223,0.00
75.227,1.00
75.230,0.00
75.234,0.00
75.237,0.00
75.241,0.00
75.244,0.00
75.248,0.00
75.251,0.00
75.255,0.00
75.258,0.00
75.262,0.00
75.265,0.00
75.269,0.00
75.272,0.00
75.276,0.00
75.280,0.00
75.283,0.00
75.287,0.00
75.290,0.00
75.294,0.00
75.297,0.00
75.301,0.00
75.304,0.00
75.308,0.00
75.311,0.00
75.315,0.00
75.318,0.00
75.322,0.00
75.325,0.00
75.329,0.00
75.332,0.00
75.336,0.00
75.339,0.00
75.343,0.00
75.346,0.00
75.350,0.00
75.353,0.00
75.357,0.00
75.360,0.00
75.364,0.00
75.367,0.00
75.370,0.00
75.374,0.00
75.378,0.00
75.381,0.00
75.385,0.00
75.388,0.00
75.392,0.00
75.395,0.00
75.399,0.00
75.402,0.00
75.406,0.00
75.409,0.00
75.413,0.00
75.416,0.00
75.420,0.00
75.423,0.00
75.427,0.00
75.430,0.00
75.434,0.00
75.437,0.00
75.441,0.00
75.444,0.00
75.448,0.00
75.451,0.00
75.455,0.00
75.458,0.00
75.462,0.00
75.465,0.00
75.469,0.00
75.472,0.00
75.476,0.00
75.479,0.00
75.483,0.00
75.486,0.00
75.490,0.00
75.493,1.00
75.497,0.00
75.500,0.00
75.504,0.00
75.507,0.00
75.511,0.00
75.514,0.00
75.518,0.00
75.521,0.00
75.525,0.00
75.528,0.00
75.532,0.00
75.535,0.00
75.539,0.00
75.542,0.00
75.546,1.00
75.549,0.00
75.553,0.00
75.556,0.00
75.560,0.00
75.562,0.00
75.567,0.00
75.570,0.00
75.574,0.00
75.577,0.00
75.581,0.00
75.584,0.00
75.588,0.00
75.591,0.00
75.595,0.00
75.598,0.00
75.602,0.00
75.605,0.00
75.609,0.00
75.612,0.00
75.616,0.00
75.619,0.00
75.623,0.00
75.626,0.00
75.630,0.00
75.633,0.00
75.637,0.00
75.640,0.00
75.644,0.00
75.647,0.00
75.651,0.00
75.654,0.00
75.658,0.00
75.661,0.00
75.665,0.00
75.668,0.00
75.672,0.00
75.675,0.00
75.679,0.00
75.682,0.00
75.686,0.00
75.689,0.00
75.693,0.00
75.696,0.00
75.700,0.00
75.703,0.00
75.707,0.00
75.710,0.00
75.714,1.00
75.717,0.00
75.721,0.00
75.724,0.00
75.728,0.00
75.731,0.00
75.735,2.00
75.738,0.00
75.742,0.00
75.745,174.34
75.749,0.00
75.752,0.00
75.756,0.00
75.759,0.00
75.763,0.00
75.766,0.00
75.770,0.00
75.773,0.00
75.777,0.00
75.780,0.00
75.784,0.00
75.787,0.00
75.791,0.00
75.794,0.00
75.798,0.00
75.801,0.00
75.805,0.00
75.808,0.00
75.812,0.00
75.815,1.00
75.818,0.00
75.822,0.00
75.826,0.00
75.829,0.00
75.833,0.00
75.836,0.00
75.840,0.00
75.843,0.00
75.847,0.00
75.850,0.00
75.854,0.00
75.857,0.00
75.861,0.00
75.865,0.00
75.868,0.00
75.872,0.00
75.875,0.00
75.879,32.01
75.882,50.03
75.886,0.00
75.889,0.00
75.893,0.00
75.896,0.00
75.900,0.00
75.903,0.00
75.907,0.00
75.910,0.00
75.914,0.00
75.917,0.00
75.921,0.00
75.924,0.00
75.928,0.00
75.931,0.00
75.935,0.00
75.938,0.00
75.942,0.00
75.945,0.00
75.949,0.00
75.952,0.00
75.956,0.00
75.959,0.00
75.963,0.00
75.966,0.00
75.970,0.00
75.973,0.00
75.977,0.00
75.980,0.00
75.984,0.00
75.987,0.00
75.991,0.00
75.994,0.00
75.998,0.00
76.001,0.00
76.005,0.00
76.008,0.00
76.012,0.00
76.015,0.00
76.019,0.00
76.022,0.00
76.026,0.00
76.029,0.00
76.033,0.00
76.036,0.00
76.040,0.00
76.043,0.00
76.047,0.00
76.050,0.00
76.054,0.00
76.057,0.00
76.061,0.00
76.064,0.00
76.068,0.00
76.071,0.00
76.074,1.00
76.078,0.00
76.082,0.00
76.085,0.00
76.089,0.00
76.092,0.00
76.096,0.00
76.099,1.00
76.103,0.00
76.106,0.00
76.110,0.00
76.113,0.00
76.117,0.00
76.120,0.00
76.124,0.00
76.127,2.00
76.131,0.00
76.134,0.00
76.138,0.00
76.141,0.00
76.145,0.00
76.148,0.00
76.152,1.00
76.155,0.00
76.159,0.00
76.162,0.00
76.166,0.00
76.169,0.00
76.173,0.00
76.176,0.00
76.180,0.00
76.183,0.00
76.187,0.00
76.190,0.00
76.194,0.00
76.197,0.00
76.201,0.00
76.204,0.00
76.208,0.00
76.211,0.00
76.215,0.00
76.218,0.00
76.222,0.00
76.225,0.00
76.229,0.00
76.232,0.00
76.236,0.00
76.239,0.00
76.243,0.00
76.246,0.00
76.250,0.00
76.253,0.00
76.257,2.00
76.260,0.00
76.264,0.00
76.266,0.00
76.271,0.00
76.274,0.00
76.278,0.00
76.281,0.00
76.285,0.00
76.288,0.00
76.292,0.00
76.295,0.00
76.299,0.00
76.302,0.00
76.306,0.00
76.309,0.00
76.313,0.00
76.316,0.00
76.320,0.00
76.323,0.00
76.327,0.00
76.330,0.00
76.334,0.00
76.337,0.00
76.341,0.00
76.344,0.00
76.348,0.00
76.351,0.00
76.355,0.00
76.358,0.00
76.362,0.00
76.365,0.00
76.369,0.00
76.372,0.00
76.376,0.00
76.379,0.00
76.383,0.00
76.386,0.00
76.390,0.00
76.393,0.00
76.397,0.00
76.400,0.00
76.404,0.00
76.407,0.00
76.411,0.00
76.414,0.00
76.418,0.00
76.421,0.00
76.425,0.00
76.428,0.00
76.432,0.00
76.435,0.00
76.439,0.00
76.442,0.00
76.446,0.00
76.450,0.00
76.453,0.00
76.457,0.00
76.460,0.00
76.464,0.00
76.467,0.00
76.471,0.00
76.474,0.00
76.478,0.00
76.481,0.00
76.485,0.00
76.488,0.00
76.492,0.00
76.495,0.00
76.499,0.00
76.502,0.00
76.506,0.00
76.509,0.00
76.513,0.00
76.516,1.00
76.520,0.00
76.522,0.00
76.527,0.00
76.530,0.00
76.534,0.00
76.537,0.00
76.541,0.00
76.544,0.00
76.548,0.00
76.551,0.00
76.555,0.00
76.558,0.00
76.562,0.00
76.565,0.00
76.569,0.00
76.572,0.00
76.576,6.00
76.579,368.51
76.583,0.00
76.586,0.00
76.590,0.00
76.593,0.00
76.597,0.00
76.600,113.14
76.604,0.00
76.607,0.00
76.611,0.00
76.614,0.00
76.618,0.00
76.621,0.00
76.625,0.00
76.628,1.00
76.632,0.00
76.635,1.00
76.639,0.00
76.642,0.00
76.646,0.00
76.649,148.25
76.653,0.00
76.656,0.00
76.660,0.00
76.663,0.00
76.667,0.00
76.670,0.00
76.674,0.00
76.677,0.00
76.681,0.00
76.684,0.00
76.688,0.00
76.691,0.00
76.695,0.00
76.698,0.00
76.702,0.00
76.705,0.00
76.709,0.00
76.712,0.00
76.716,0.00
76.719,0.00
76.723,0.00
76.726,0.00
76.730,0.00
76.733,0.00
76.737,0.00
76.740,1.00
76.744,0.00
76.747,0.00
76.751,0.00
76.754,0.00
76.758,0.00
76.761,0.00
76.765,0.00
76.768,0.00
76.772,0.00
76.775,0.00
76.778,1.00
76.782,0.00
76.786,0.00
76.789,0.00
76.793,0.00
76.796,0.00
76.800,0.00
76.803,0.00
76.807,0.00
76.810,0.00
76.814,0.00
76.817,0.00
76.821,11.00
76.824,2.00
76.828,0.00
76.831,0.00
76.835,173.34
76.838,0.00
76.842,0.00
76.845,0.00
76.849,0.00
76.852,0.00
76.856,0.00
76.859,0.00
76.863,0.00
76.866,0.00
76.870,0.00
76.873,0.00
76.877,0.00
76.880,0.00
76.884,0.00
76.887,0.00
76.891,0.00
76.894,1.00
76.898,0.00
76.901,0.00
76.905,0.00
76.908,0.00
76.912,0.00
76.915,0.00
76.919,0.00
76.922,0.00
76.926,0.00
76.929,0.00
76.933,0.00
76.936,0.00
76.940,0.00
76.943,0.00
76.947,1.00
76.950,0.00
76.954,0.00
76.957,0.00
76.961,0.00
76.964,0.00
76.968,0.00
76.970,0.00
76.975,0.00
76.978,0.00
76.982,0.00
76.985,0.00
76.989,0.00
76.992,0.00
76.996,0.00
76.999,1.00
77.003,0.00
77.006,0.00
77.010,0.00
77.013,0.00
77.017,0.00
77.020,0.00
77.024,0.00
77.028,0.00
77.031,0.00
77.034,0.00
77.038,0.00
77.042,0.00
77.045,0.00
77.049,0.00
77.052,0.00
77.056,0.00
77.059,0.00
77.063,0.00
77.066,0.00
77.070,0.00
77.073,0.00
77.077,0.00
77.080,0.00
77.084,0.00
77.087,0.00
77.091,0.00
77.094,0.00
77.098,0.00
77.101,0.00
77.105,0.00
77.108,0.00
77.112,0.00
77.115,0.00
77.119,0.00
77.122,0.00
77.126,0.00
77.129,0.00
77.133,0.00
77.136,0.00
77.140,0.00
77.143,0.00
77.147,0.00
77.150,0.00
77.154,0.00
77.157,0.00
77.161,0.00
77.164,0.00
77.168,0.00
77.171,1.00
77.175,0.00
77.178,0.00
77.182,0.00
77.185,0.00
77.189,0.00
77.192,1.00
77.196,0.00
77.199,0.00
77.203,0.00
77.206,0.00
77.210,156.27
77.213,0.00
77.217,0.00
77.220,0.00
77.224,0.00
77.226,0.00
77.231,0.00
77.234,0.00
77.238,0.00
77.241,0.00
77.245,0.00
77.248,0.00
77.252,0.00
77.255,0.00
77.259,1.00
77.262,0.00
77.266,0.00
77.269,0.00
77.273,0.00
77.276,0.00
77.280,0.00
77.283,0.00
77.287,0.00
77.290,0.00
77.294,0.00
77.297,0.00
77.301,0.00
77.304,0.00
77.308,0.00
77.311,0.00
77.315,0.00
77.318,37.02
77.322,1.00
77.325,0.00
77.329,0.00
77.332,0.00
77.336,0.00
77.339,0.00
77.343,0.00
77.346,0.00
77.350,0.00
77.353,0.00
77.357,0.00
77.360,0.00
77.364,0.00
77.367,0.00
77.371,0.00
77.374,0.00
77.378,0.00
77.381,0.00
77.385,0.00
77.388,0.00
77.392,0.00
77.395,0.00
77.399,0.00
77.402,0.00
77.406,0.00
77.409,0.00
77.413,0.00
77.416,0.00
77.420,0.00
77.423,0.00
77.427,0.00
77.430,0.00
77.434,0.00
77.437,0.00
77.441,0.00
77.444,0.00
77.448,0.00
77.451,0.00
77.455,0.00
77.458,0.00
77.462,0.00
77.465,0.00
77.469,0.00
77.472,0.00
77.476,0.00
77.479,0.00
77.482,0.00
77.486,0.00
77.490,0.00
77.493,0.00
77.497,0.00
77.500,0.00
77.504,0.00
77.507,0.00
77.511,0.00
77.514,0.00
77.518,0.00
77.521,0.00
77.525,0.00
77.528,0.00
77.532,0.00
77.535,2.00
77.539,0.00
77.542,0.00
77.546,0.00
77.549,0.00
77.553,0.00
77.556,0.00
77.560,0.00
77.563,0.00
77.567,0.00
77.570,0.00
77.574,0.00
77.577,0.00
77.581,0.00
77.584,0.00
77.588,0.00
77.591,0.00
77.595,0.00
77.598,0.00
77.602,0.00
77.605,0.00
77.609,0.00
77.613,0.00
77.616,0.00
77.620,0.00
77.623,0.00
77.627,1.00
77.630,0.00
77.634,0.00
77.637,0.00
77.641,0.00
77.644,0.00
77.648,1.00
77.651,0.00
77.655,0.00
77.658,0.00
77.662,127.18
77.665,0.00
77.669,0.00
77.672,0.00
77.676,0.00
77.679,0.00
77.683,0.00
77.686,0.00
77.690,0.00
77.693,0.00
77.697,0.00
77.700,0.00
77.704,0.00
77.707,0.00
77.711,0.00
77.714,0.00
77.718,0.00
77.721,0.00
77.725,0.00
77.728,0.00
77.732,0.00
77.735,0.00
77.738,1.00
77.742,0.00
77.746,0.00
77.749,0.00
77.753,0.00
77.756,0.00
77.760,0.00
77.763,0.00
77.767,1.00
77.770,0.00
77.774,0.00
77.777,0.00
77.781,1.00
77.784,0.00
77.788,0.00
77.791,0.00
77.795,0.00
77.798,0.00
77.802,0.00
77.805,0.00
77.809,0.00
77.812,0.00
77.816,117.15
77.819,0.00
77.823,0.00
77.826,0.00
77.830,0.00
77.833,0.00
77.837,0.00
77.840,0.00
77.844,0.00
77.847,0.00
77.851,0.00
77.854,0.00
77.858,0.00
77.861,0.00
77.865,0.00
77.868,0.00
77.872,0.00
77.875,2.00
77.879,0.00
77.882,0.00
77.886,0.00
77.889,437.13
77.893,4.00
77.896,1.00
77.900,2.00
77.903,1.00
77.907,0.00
77.910,0.00
77.914,0.00
77.917,0.00
77.921,0.00
77.924,0.00
77.928,0.00
77.930,0.00
77.935,0.00
77.938,0.00
77.942,0.00
77.945,0.00
77.949,0.00
77.952,0.00
77.956,0.00
77.959,0.00
77.963,0.00
77.966,0.00
77.970,0.00
77.973,0.00
77.977,0.00
77.980,0.00
77.984,0.00
77.987,0.00
77.991,0.00
77.994,0.00
77.998,0.00
78.001,0.00
78.005,0.00
78.008,0.00
78.012,5.00
78.015,62.04
78.019,0.00
78.022,0.00
78.026,0.00
78.029,0.00
78.033,0.00
78.036,0.00
78.040,0.00
78.043,0.00
78.047,0.00
78.050,0.00
78.054,0.00
78.057,0.00
78.061,0.00
78.064,0.00
78.068,0.00
78.071,0.00
78.075,0.00
78.078,0.00
78.082,0.00
78.085,1.00
78.089,0.00
78.092,0.00
78.096,0.00
78.099,0.00
78.103,0.00
78.106,136.21
78.110,0.00
78.113,113.14
78.117,417.95
78.120,6.00
78.124,0.00
78.127,0.00
78.131,0.00
78.134,0.00
78.138,0.00
78.141,0.00
78.145,0.00
78.148,0.00
78.152,0.00
78.155,0.00
78.159,0.00
78.162,0.00
78.166,0.00
78.169,1.00
78.173,0.00
78.176,0.00
78.180,0.00
78.183,0.00
78.186,0.00
78.190,0.00
78.194,0.00
78.198,0.00
78.201,0.00
78.205,0.00
78.208,0.00
78.212,0.00
78.215,0.00
78.219,0.00
78.222,0.00
78.226,0.00
78.229,0.00
78.233,0.00
78.236,0.00
78.240,0.00
78.243,0.00
78.247,0.00
78.250,0.00
78.254,0.00
78.257,0.00
78.261,0.00
78.264,0.00
78.268,0.00
78.271,1.00
78.275,0.00
78.278,0.00
78.282,0.00
78.285,0.00
78.289,0.00
78.292,0.00
78.296,0.00
78.299,0.00
78.303,0.00
78.306,0.00
78.310,0.00
78.313,0.00
78.317,0.00
78.320,0.00
78.324,0.00
78.327,0.00
78.331,0.00
78.334,0.00
78.338,0.00
78.341,0.00
78.345,0.00
78.348,0.00
78.352,2.00
78.355,0.00
78.359,0.00
78.362,0.00
78.366,0.00
78.369,0.00
78.373,0.00
78.376,0.00
78.380,0.00
78.383,0.00
78.387,0.00
78.390,0.00
78.394,0.00
78.397,0.00
78.401,0.00
78.404,0.00
78.408,0.00
78.411,0.00
78.415,0.00
78.418,0.00
78.422,0.00
78.425,0.00
78.429,0.00
78.432,0.00
78.436,0.00
78.439,0.00
78.442,0.00
78.446,0.00
78.450,0.00
78.453,0.00
78.457,0.00
78.460,0.00
78.464,0.00
78.467,0.00
78.471,0.00
78.474,0.00
78.478,0.00
78.481,0.00
78.485,0.00
78.488,0.00
78.492,0.00
78.495,0.00
78.499,0.00
78.502,0.00
78.506,2.00
78.509,0.00
78.513,0.00
78.516,0.00
78.520,0.00
78.523,0.00
78.527,0.00
78.530,0.00
78.534,0.00
78.537,0.00
78.541,0.00
78.544,0.00
78.548,0.00
78.551,0.00
78.555,0.00
78.558,0.00
78.562,0.00
78.565,0.00
78.569,0.00
78.572,0.00
78.576,0.00
78.579,0.00
78.583,0.00
78.586,0.00
78.590,0.00
78.593,0.00
78.597,0.00
78.600,0.00
78.604,0.00
78.607,0.00
78.611,0.00
78.614,0.00
78.618,0.00
78.621,0.00
78.625,0.00
78.628,0.00
78.632,0.00
78.634,0.00
78.639,0.00
78.642,0.00
78.646,0.00
78.649,0.00
78.653,1.00
78.656,0.00
78.660,0.00
78.663,0.00
78.667,0.00
78.670,0.00
78.674,0.00
78.677,0.00
78.681,0.00
78.684,0.00
78.688,0.00
78.691,0.00
78.695,0.00
78.698,0.00
78.702,0.00
78.705,1.00
78.709,1.00
78.712,0.00
78.716,0.00
78.719,6.00
78.723,0.00
78.726,0.00
78.730,0.00
78.733,0.00
78.737,0.00
78.740,0.00
78.744,0.00
78.747,0.00
78.751,0.00
78.754,0.00
78.758,0.00
78.761,0.00
78.765,0.00
78.768,0.00
78.772,0.00
78.776,0.00
78.779,0.00
78.783,116.15
78.786,3.00
78.790,1.00
78.793,39.02
78.797,0.00
78.800,0.00
78.804,0.00
78.807,0.00
78.811,0.00
78.814,0.00
78.818,0.00
78.821,0.00
78.825,0.00
78.828,0.00
78.832,0.00
78.835,0.00
78.839,0.00
78.842,0.00
78.846,0.00
78.849,0.00
78.853,0.00
78.856,0.00
78.860,0.00
78.863,0.00
78.867,0.00
78.870,0.00
78.874,0.00
78.877,0.00
78.881,0.00
78.884,0.00
78.888,0.00
78.890,0.00
78.895,0.00
78.898,0.00
78.902,0.00
78.905,0.00
78.909,0.00
78.912,0.00
78.916,0.00
78.919,0.00
78.923,0.00
78.926,0.00
78.930,0.00
78.933,0.00
78.937,0.00
78.940,0.00
78.944,0.00
78.947,0.00
78.951,0.00
78.954,0.00
78.958,1.00
78.961,0.00
78.965,0.00
78.968,0.00
78.972,0.00
78.975,0.00
78.979,0.00
78.982,0.00
